id,label,transliter_kmu2010,name,is_uppercase,type,is_alternate,top,bottom,left,right,height,width,filename,btop,bbottom,bleft,bright
754,В,v,v,True,italic,False,51,148,37,161,97,124,glyphs/v-28.png,99.0,157.0,59.0,148.0
755,В,v,v,True,italic,False,56,142,50,148,86,98,glyphs/v-29.png,104.0,146.0,61.0,142.0
756,В,v,v,True,italic,False,40,158,41,158,118,117,glyphs/v-30.png,97.0,158.0,52.0,150.0
757,В,v,v,True,italic,False,49,149,45,154,100,109,glyphs/v-31.png,88.0,152.0,49.0,148.0
758,В,v,v,True,italic,False,55,144,41,158,89,117,glyphs/v-32.png,85.0,157.0,54.0,144.0
759,В,v,v,True,italic,False,55,144,46,153,89,107,glyphs/v-33.png,97.0,153.0,60.0,143.0
760,В,v,v,True,italic,False,58,141,47,151,83,104,glyphs/v-34.png,98.0,151.0,55.0,140.0
761,В,v,v,True,italic,False,59,139,47,152,80,105,glyphs/v-35.png,92.0,150.0,69.0,140.0
762,В,v,v,True,italic,False,42,157,42,157,115,115,glyphs/v-36.png,85.0,155.0,54.0,156.0
763,В,v,v,True,italic,False,46,152,49,150,106,101,glyphs/v-37.png,90.0,149.0,49.0,152.0
764,В,v,v,True,italic,False,52,147,42,156,95,114,glyphs/v-38.png,89.0,138.0,66.0,146.0
765,В,v,v,True,italic,False,46,153,38,160,107,122,glyphs/v-39.png,99.0,157.0,62.0,145.0
766,В,v,v,True,italic,True,61,137,51,147,76,96,glyphs/v-40.png,93.0,148.0,66.0,137.0
767,В,v,v,True,italic,True,67,132,51,147,65,96,glyphs/v-41.png,90.0,146.0,68.0,132.0
768,В,v,v,True,italic,True,60,139,47,152,79,105,glyphs/v-42.png,96.0,152.0,65.0,134.0
769,В,v,v,True,italic,True,62,137,47,152,75,105,glyphs/v-43.png,84.0,146.0,66.0,125.0
770,В,v,v,True,italic,True,58,141,37,161,83,124,glyphs/v-44.png,100.0,161.0,61.0,140.0
771,В,v,v,True,italic,True,60,138,41,158,78,117,glyphs/v-45.png,95.0,160.0,58.0,130.0
772,В,v,v,True,italic,True,61,138,49,149,77,100,glyphs/v-46.png,91.0,147.0,58.0,137.0
773,В,v,v,True,italic,True,54,144,34,165,90,131,glyphs/v-47.png,92.0,165.0,62.0,127.0
774,В,v,v,True,italic,True,65,134,27,171,69,144,glyphs/v-48.png,103.0,158.0,66.0,134.0
775,В,v,v,True,italic,True,42,157,24,175,115,151,glyphs/v-49.png,89.0,156.0,43.0,137.0
776,В,v,v,True,italic,True,50,149,38,161,99,123,glyphs/v-50.png,86.0,146.0,50.0,130.0
777,В,v,v,True,italic,True,60,138,44,154,78,110,glyphs/v-51.png,93.0,152.0,61.0,133.0
778,В,v,v,True,italic,True,59,140,38,161,81,123,glyphs/v-52.png,90.0,158.0,61.0,133.0
779,В,v,v,True,italic,True,68,131,30,168,63,138,glyphs/v-53.png,94.0,165.0,71.0,129.0
780,В,v,v,True,italic,True,43,156,27,171,113,144,glyphs/v-54.png,103.0,171.0,47.0,131.0
781,В,v,v,True,italic,True,48,150,27,172,102,145,glyphs/v-55.png,115.0,172.0,59.0,139.0
782,В,v,v,True,italic,True,47,152,25,173,105,148,glyphs/v-56.png,104.0,165.0,47.0,127.0
783,В,v,v,True,italic,True,67,131,33,165,64,132,glyphs/v-57.png,101.0,164.0,66.0,127.0
784,В,v,v,True,italic,True,65,133,37,161,68,124,glyphs/v-58.png,93.0,161.0,64.0,123.0
785,В,v,v,True,italic,True,57,141,39,159,84,120,glyphs/v-59.png,92.0,158.0,57.0,126.0
786,Г,h,h,True,italic,False,39,159,37,161,120,124,glyphs/h-21.png,96.0,161.0,39.0,104.0
787,Г,h,h,True,italic,False,61,137,31,168,76,137,glyphs/h-22.png,103.0,168.0,67.0,108.0
788,Г,h,h,True,italic,False,54,145,31,168,91,137,glyphs/h-23.png,117.0,168.0,57.0,112.0
789,Г,h,h,True,italic,False,40,159,36,163,119,127,glyphs/h-24.png,111.0,163.0,53.0,103.0
790,Г,h,h,True,italic,False,34,165,38,160,131,122,glyphs/h-25.png,109.0,159.0,38.0,101.0
791,Г,h,h,True,italic,False,57,141,45,153,84,108,glyphs/h-26.png,104.0,154.0,60.0,106.0
792,Г,h,h,True,italic,False,54,145,46,153,91,107,glyphs/h-27.png,100.0,152.0,57.0,108.0
793,Г,h,h,True,italic,False,68,130,40,159,62,119,glyphs/h-28.png,102.0,159.0,68.0,111.0
794,Г,h,h,True,italic,False,64,134,37,162,70,125,glyphs/h-29.png,106.0,160.0,62.0,116.0
795,Г,h,h,True,italic,False,62,137,41,157,75,116,glyphs/h-30.png,107.0,157.0,63.0,111.0
796,Г,h,h,True,italic,False,58,141,44,155,83,111,glyphs/h-31.png,109.0,155.0,59.0,108.0
797,Г,h,h,True,italic,False,63,136,47,152,73,105,glyphs/h-32.png,103.0,151.0,63.0,115.0
798,Г,h,h,True,italic,False,66,133,45,154,67,109,glyphs/h-33.png,99.0,153.0,62.0,109.0
799,Г,h,h,True,italic,False,56,142,50,149,86,99,glyphs/h-34.png,95.0,149.0,55.0,94.0
800,Г,h,h,True,italic,False,57,141,48,150,84,102,glyphs/h-35.png,95.0,149.0,57.0,100.0
801,Г,h,h,True,italic,False,62,136,45,154,74,109,glyphs/h-36.png,100.0,153.0,61.0,108.0
802,Г,h,h,True,italic,False,56,143,50,149,87,99,glyphs/h-37.png,99.0,147.0,60.0,112.0
803,Г,h,h,True,italic,False,41,158,43,156,117,113,glyphs/h-38.png,99.0,155.0,47.0,111.0
804,Г,h,h,True,italic,False,47,151,47,152,104,105,glyphs/h-39.png,95.0,145.0,49.0,105.0
805,Г,h,h,True,italic,False,40,159,47,151,119,104,glyphs/h-40.png,94.0,145.0,39.0,112.0
806,Г,h,h,True,italic,False,51,147,48,150,96,102,glyphs/h-41.png,95.0,149.0,51.0,102.0
807,Г,h,h,True,italic,False,50,149,43,155,99,112,glyphs/h-42.png,98.0,152.0,52.0,102.0
808,Г,h,h,True,italic,False,54,144,35,163,90,128,glyphs/h-43.png,103.0,162.0,55.0,96.0
809,Г,h,h,True,italic,False,57,142,45,154,85,109,glyphs/h-44.png,102.0,157.0,61.0,101.0
810,Г,h,h,True,italic,False,50,149,41,158,99,117,glyphs/h-45.png,101.0,160.0,51.0,111.0
811,Г,h,h,True,italic,False,64,134,41,158,70,117,glyphs/h-46.png,101.0,158.0,66.0,117.0
812,Г,h,h,True,italic,False,67,131,32,167,64,135,glyphs/h-47.png,103.0,165.0,67.0,119.0
813,Г,h,h,True,italic,False,48,151,42,156,103,114,glyphs/h-48.png,97.0,155.0,51.0,106.0
814,Г,h,h,True,italic,False,70,129,39,160,59,121,glyphs/h-49.png,94.0,160.0,82.0,123.0
815,Г,h,h,True,italic,False,53,145,40,159,92,119,glyphs/h-50.png,91.0,159.0,61.0,111.0
816,Г,h,h,True,italic,False,57,142,34,164,85,130,glyphs/h-51.png,91.0,164.0,51.0,100.0
817,Г,h,h,True,italic,False,47,151,41,157,104,116,glyphs/h-52.png,91.0,158.0,53.0,130.0
818,Г,h,h,True,italic,False,48,150,40,158,102,118,glyphs/h-53.png,99.0,157.0,52.0,129.0
819,Г,h,h,True,italic,False,52,147,36,163,95,127,glyphs/h-54.png,104.0,162.0,51.0,128.0
820,Г,h,h,True,italic,False,40,159,39,159,119,120,glyphs/h-55.png,99.0,158.0,47.0,137.0
821,Г,h,h,True,italic,False,47,151,40,158,104,118,glyphs/h-56.png,97.0,156.0,50.0,132.0
822,Г,h,h,True,italic,False,27,171,34,165,144,131,glyphs/h-57.png,93.0,164.0,36.0,123.0
823,Г,h,h,True,italic,False,60,139,33,165,79,132,glyphs/h-58.png,108.0,164.0,63.0,114.0
824,Г,h,h,True,italic,False,53,145,37,161,92,124,glyphs/h-59.png,99.0,161.0,56.0,118.0
825,Г,h,h,True,italic,False,45,154,37,161,109,124,glyphs/h-60.png,117.0,161.0,44.0,108.0
826,Д,d,d,True,italic,False,41,158,45,154,117,109,glyphs/d-41.png,105.0,151.0,51.0,155.0
827,Д,d,d,True,italic,False,50,148,53,145,98,92,glyphs/d-42.png,101.0,140.0,56.0,148.0
828,Д,d,d,True,italic,False,56,142,46,152,86,106,glyphs/d-43.png,97.0,138.0,65.0,144.0
829,Д,d,d,True,italic,False,57,142,52,147,85,95,glyphs/d-44.png,97.0,145.0,63.0,144.0
830,Д,d,d,True,italic,False,65,134,41,158,69,117,glyphs/d-45.png,95.0,156.0,69.0,134.0
831,Д,d,d,True,italic,False,61,138,49,149,77,100,glyphs/d-46.png,93.0,147.0,59.0,127.0
832,Д,d,d,True,italic,False,65,133,47,151,68,104,glyphs/d-47.png,81.0,134.0,67.0,135.0
833,Д,d,d,True,italic,False,68,130,40,158,62,118,glyphs/d-48.png,93.0,130.0,66.0,130.0
834,Д,d,d,True,italic,False,53,146,44,155,93,111,glyphs/d-49.png,90.0,146.0,55.0,143.0
835,Д,d,d,True,italic,False,47,152,43,156,105,113,glyphs/d-50.png,90.0,150.0,58.0,151.0
836,Д,d,d,True,italic,False,43,155,47,151,112,104,glyphs/d-51.png,85.0,142.0,68.0,153.0
837,Д,d,d,True,italic,False,50,149,45,153,99,108,glyphs/d-52.png,101.0,150.0,49.0,146.0
838,Д,d,d,True,italic,False,49,149,39,159,100,120,glyphs/d-53.png,92.0,152.0,56.0,146.0
839,Д,d,d,True,italic,False,41,157,44,155,116,111,glyphs/d-54.png,100.0,140.0,73.0,159.0
840,Д,d,d,True,italic,False,44,154,39,159,110,120,glyphs/d-55.png,96.0,153.0,50.0,150.0
841,Д,d,d,True,italic,False,48,150,44,155,102,111,glyphs/d-56.png,84.0,127.0,64.0,150.0
842,Д,d,d,True,italic,False,48,150,60,138,102,78,glyphs/d-57.png,91.0,135.0,47.0,149.0
843,Д,d,d,True,italic,False,47,152,55,143,105,88,glyphs/d-58.png,86.0,138.0,61.0,151.0
844,Д,d,d,True,italic,False,56,143,42,156,87,114,glyphs/d-59.png,92.0,141.0,53.0,138.0
845,Д,d,d,True,italic,False,49,150,50,149,101,99,glyphs/d-60.png,89.0,130.0,67.0,150.0
846,Е,e,e,True,italic,False,70,129,45,154,59,109,glyphs/e-21.png,96.0,154.0,72.0,113.0
847,Е,e,e,True,italic,False,83,115,34,165,32,131,glyphs/e-22.png,94.0,165.0,81.0,109.0
848,Е,e,e,True,italic,False,72,126,50,148,54,98,glyphs/e-23.png,90.0,147.0,82.0,123.0
849,Е,e,e,True,italic,False,77,122,55,144,45,89,glyphs/e-24.png,91.0,143.0,82.0,116.0
850,Е,e,e,True,italic,False,60,139,38,160,79,122,glyphs/e-25.png,106.0,159.0,59.0,120.0
851,Е,e,e,True,italic,False,62,137,37,162,75,125,glyphs/e-26.png,107.0,162.0,64.0,134.0
852,Е,e,e,True,italic,False,72,126,49,149,54,100,glyphs/e-27.png,98.0,147.0,71.0,124.0
853,Е,e,e,True,italic,False,80,118,57,142,38,85,glyphs/e-28.png,98.0,142.0,82.0,116.0
854,Е,e,e,True,italic,False,78,121,60,139,43,79,glyphs/e-29.png,94.0,137.0,79.0,116.0
855,Е,e,e,True,italic,False,69,129,49,150,60,101,glyphs/e-30.png,99.0,149.0,75.0,127.0
856,Е,e,e,True,italic,False,83,115,43,155,32,112,glyphs/e-31.png,96.0,153.0,89.0,115.0
857,Е,e,e,True,italic,False,86,112,39,159,26,120,glyphs/e-32.png,94.0,157.0,85.0,108.0
858,Е,e,e,True,italic,False,25,173,44,154,148,110,glyphs/e-33.png,93.0,155.0,28.0,78.0
859,Е,e,e,True,italic,False,69,129,44,155,60,111,glyphs/e-34.png,102.0,155.0,71.0,123.0
860,Е,e,e,True,italic,False,72,127,43,156,55,113,glyphs/e-35.png,107.0,156.0,72.0,125.0
861,Е,e,e,True,italic,False,80,119,43,155,39,112,glyphs/e-36.png,95.0,153.0,85.0,114.0
862,Е,e,e,True,italic,False,74,125,46,153,51,107,glyphs/e-37.png,89.0,153.0,77.0,109.0
863,Е,e,e,True,italic,False,65,133,40,159,68,119,glyphs/e-38.png,101.0,159.0,70.0,124.0
864,Е,e,e,True,italic,False,73,126,41,158,53,117,glyphs/e-39.png,102.0,157.0,79.0,122.0
865,Е,e,e,True,italic,False,76,122,47,152,46,105,glyphs/e-40.png,93.0,152.0,81.0,118.0
866,Є,ye,ye,True,italic,False,71,127,41,157,56,116,glyphs/ye-21.png,93.0,154.0,71.0,108.0
867,Є,ye,ye,True,italic,False,71,127,48,150,56,102,glyphs/ye-22.png,104.0,149.0,76.0,126.0
868,Є,ye,ye,True,italic,False,75,123,45,154,48,109,glyphs/ye-23.png,105.0,152.0,78.0,112.0
869,Є,ye,ye,True,italic,False,85,114,44,155,29,111,glyphs/ye-24.png,103.0,156.0,84.0,121.0
870,Є,ye,ye,True,italic,False,73,126,44,154,53,110,glyphs/ye-25.png,94.0,153.0,74.0,120.0
871,Є,ye,ye,True,italic,False,75,124,45,153,49,108,glyphs/ye-26.png,94.0,152.0,83.0,120.0
872,Є,ye,ye,True,italic,False,67,131,43,156,64,113,glyphs/ye-27.png,103.0,153.0,69.0,111.0
873,Є,ye,ye,True,italic,False,82,116,52,147,34,95,glyphs/ye-28.png,97.0,146.0,83.0,115.0
874,Є,ye,ye,True,italic,False,64,134,48,150,70,102,glyphs/ye-29.png,84.0,150.0,75.0,126.0
875,Є,ye,ye,True,italic,False,72,127,48,151,55,103,glyphs/ye-30.png,84.0,150.0,73.0,114.0
876,Є,ye,ye,True,italic,False,75,124,44,154,49,110,glyphs/ye-31.png,94.0,153.0,80.0,115.0
877,Є,ye,ye,True,italic,False,75,123,48,151,48,103,glyphs/ye-32.png,93.0,151.0,77.0,114.0
878,Є,ye,ye,True,italic,False,75,123,49,149,48,100,glyphs/ye-33.png,96.0,148.0,79.0,115.0
879,Є,ye,ye,True,italic,False,74,124,42,156,50,114,glyphs/ye-34.png,93.0,157.0,72.0,124.0
880,Є,ye,ye,True,italic,False,72,127,49,149,55,100,glyphs/ye-35.png,100.0,148.0,73.0,116.0
881,Є,ye,ye,True,italic,False,79,120,47,151,41,104,glyphs/ye-36.png,99.0,150.0,81.0,116.0
882,Є,ye,ye,True,italic,False,80,119,50,148,39,98,glyphs/ye-37.png,96.0,147.0,84.0,118.0
883,Є,ye,ye,True,italic,False,82,117,39,159,35,120,glyphs/ye-38.png,103.0,157.0,79.0,109.0
884,Є,ye,ye,True,italic,False,80,118,42,157,38,115,glyphs/ye-39.png,93.0,157.0,87.0,116.0
885,Ж,zh,zh,True,italic,False,54,145,53,145,91,92,glyphs/zh-41.png,91.0,139.0,59.0,138.0
886,Ж,zh,zh,True,italic,False,59,140,48,150,81,102,glyphs/zh-42.png,103.0,140.0,63.0,133.0
887,Ж,zh,zh,True,italic,False,53,145,49,149,92,100,glyphs/zh-43.png,99.0,138.0,59.0,134.0
888,Ж,zh,zh,True,italic,False,38,161,37,162,123,125,glyphs/zh-44.png,91.0,134.0,70.0,153.0
889,Ж,zh,zh,True,italic,False,42,157,40,158,115,118,glyphs/zh-45.png,99.0,150.0,50.0,142.0
890,Ж,zh,zh,True,italic,False,52,146,36,162,94,126,glyphs/zh-46.png,93.0,145.0,60.0,144.0
891,Ж,zh,zh,True,italic,False,41,158,45,154,117,109,glyphs/zh-47.png,96.0,146.0,43.0,149.0
892,Ж,zh,zh,True,italic,False,62,137,49,150,75,101,glyphs/zh-48.png,104.0,147.0,61.0,129.0
893,Ж,zh,zh,True,italic,False,65,134,57,141,69,84,glyphs/zh-49.png,102.0,138.0,70.0,124.0
894,Ж,zh,zh,True,italic,False,51,148,40,159,97,119,glyphs/zh-50.png,107.0,150.0,49.0,138.0
895,Ж,zh,zh,True,italic,False,58,140,44,155,82,111,glyphs/zh-51.png,109.0,153.0,60.0,131.0
896,Ж,zh,zh,True,italic,False,59,140,43,156,81,113,glyphs/zh-52.png,109.0,153.0,60.0,131.0
897,Ж,zh,zh,True,italic,False,51,147,37,162,96,125,glyphs/zh-53.png,115.0,160.0,51.0,127.0
898,Ж,zh,zh,True,italic,False,51,148,44,154,97,110,glyphs/zh-54.png,115.0,146.0,56.0,139.0
899,Ж,zh,zh,True,italic,False,47,151,49,150,104,101,glyphs/zh-55.png,112.0,150.0,51.0,138.0
900,Ж,zh,zh,True,italic,False,36,162,35,164,126,129,glyphs/zh-56.png,105.0,151.0,34.0,153.0
901,Ж,zh,zh,True,italic,False,45,153,43,156,108,113,glyphs/zh-57.png,94.0,138.0,52.0,146.0
902,Ж,zh,zh,True,italic,False,44,154,45,154,110,109,glyphs/zh-58.png,103.0,149.0,49.0,145.0
903,Ж,zh,zh,True,italic,False,48,150,51,147,102,96,glyphs/zh-59.png,97.0,138.0,48.0,144.0
904,Ж,zh,zh,True,italic,False,41,158,46,153,117,107,glyphs/zh-60.png,102.0,143.0,44.0,149.0
905,З,z,z,True,italic,False,66,132,36,162,66,126,glyphs/z-21.png,107.0,161.0,69.0,131.0
906,З,z,z,True,italic,False,66,133,29,169,67,140,glyphs/z-22.png,116.0,169.0,66.0,133.0
907,З,z,z,True,italic,False,75,124,48,151,49,103,glyphs/z-23.png,107.0,149.0,78.0,124.0
908,З,z,z,True,italic,False,74,124,33,165,50,132,glyphs/z-24.png,114.0,162.0,74.0,118.0
909,З,z,z,True,italic,False,76,122,36,162,46,126,glyphs/z-25.png,114.0,161.0,76.0,118.0
910,З,z,z,True,italic,False,71,128,46,153,57,107,glyphs/z-26.png,115.0,152.0,75.0,126.0
911,З,z,z,True,italic,False,63,135,33,166,72,133,glyphs/z-27.png,105.0,165.0,67.0,134.0
912,З,z,z,True,italic,False,65,134,30,168,69,138,glyphs/z-28.png,105.0,165.0,67.0,134.0
913,З,z,z,True,italic,False,67,131,37,161,64,124,glyphs/z-29.png,101.0,160.0,69.0,131.0
914,З,z,z,True,italic,False,65,133,36,163,68,127,glyphs/z-30.png,101.0,160.0,69.0,131.0
915,З,z,z,True,italic,False,73,125,40,158,52,118,glyphs/z-31.png,102.0,157.0,71.0,125.0
916,З,z,z,True,italic,False,77,121,43,156,44,113,glyphs/z-32.png,100.0,155.0,80.0,120.0
917,З,z,z,True,italic,False,71,128,42,156,57,114,glyphs/z-33.png,100.0,155.0,70.0,113.0
918,З,z,z,True,italic,False,81,118,42,156,37,114,glyphs/z-34.png,103.0,158.0,84.0,117.0
919,З,z,z,True,italic,False,65,134,40,159,69,119,glyphs/z-35.png,104.0,159.0,70.0,134.0
920,З,z,z,True,italic,False,58,141,40,158,83,118,glyphs/z-36.png,104.0,157.0,58.0,141.0
921,З,z,z,True,italic,False,64,135,31,168,71,137,glyphs/z-37.png,107.0,165.0,67.0,123.0
922,З,z,z,True,italic,False,67,131,36,163,64,127,glyphs/z-38.png,107.0,161.0,66.0,130.0
923,З,z,z,True,italic,False,66,133,36,163,67,127,glyphs/z-39.png,114.0,164.0,68.0,123.0
924,І,i,i,True,italic,False,56,143,38,160,87,122,glyphs/i-21.png,111.0,160.0,55.0,125.0
925,І,i,i,True,italic,False,70,129,48,151,59,103,glyphs/i-22.png,109.0,153.0,73.0,112.0
926,І,i,i,True,italic,False,63,136,34,165,73,131,glyphs/i-23.png,113.0,164.0,68.0,116.0
927,І,i,i,True,italic,False,69,129,34,164,60,130,glyphs/i-24.png,124.0,164.0,72.0,115.0
928,І,i,i,True,italic,False,64,135,37,161,71,124,glyphs/i-25.png,118.0,162.0,63.0,114.0
929,І,i,i,True,italic,False,71,128,43,156,57,113,glyphs/i-26.png,113.0,157.0,70.0,122.0
930,І,i,i,True,italic,False,65,133,43,156,68,113,glyphs/i-27.png,108.0,156.0,66.0,129.0
931,І,i,i,True,italic,False,69,130,41,158,61,117,glyphs/i-28.png,119.0,157.0,68.0,133.0
932,І,i,i,True,italic,False,71,128,53,146,57,93,glyphs/i-29.png,114.0,146.0,71.0,127.0
933,І,i,i,True,italic,False,74,124,51,148,50,97,glyphs/i-30.png,105.0,147.0,78.0,126.0
934,І,i,i,True,italic,False,67,131,41,158,64,117,glyphs/i-31.png,105.0,157.0,72.0,129.0
935,І,i,i,True,italic,False,57,141,39,159,84,120,glyphs/i-32.png,108.0,159.0,60.0,119.0
936,І,i,i,True,italic,False,65,133,45,153,68,108,glyphs/i-33.png,113.0,152.0,70.0,115.0
937,І,i,i,True,italic,False,57,142,31,167,85,136,glyphs/i-34.png,116.0,166.0,62.0,116.0
938,І,i,i,True,italic,False,60,139,42,156,79,114,glyphs/i-35.png,112.0,155.0,67.0,125.0
939,І,i,i,True,italic,False,56,143,54,145,87,91,glyphs/i-36.png,101.0,143.0,78.0,146.0
940,І,i,i,True,italic,False,64,134,48,151,70,103,glyphs/i-37.png,110.0,149.0,67.0,119.0
941,І,i,i,True,italic,False,62,136,44,154,74,110,glyphs/i-38.png,105.0,153.0,61.0,121.0
942,І,i,i,True,italic,False,74,124,50,149,50,99,glyphs/i-39.png,108.0,149.0,78.0,117.0
943,І,i,i,True,italic,False,66,133,35,163,67,128,glyphs/i-40.png,109.0,162.0,69.0,130.0
944,Ї,yi,yi,True,italic,False,62,136,37,162,74,125,glyphs/yi-21.png,118.0,162.0,67.0,115.0
945,Ї,yi,yi,True,italic,False,61,130,40,158,69,118,glyphs/yi-22.png,112.0,157.0,61.0,116.0
946,Ї,yi,yi,True,italic,False,65,134,44,155,69,111,glyphs/yi-23.png,107.0,154.0,64.0,100.0
947,Ї,yi,yi,True,italic,False,63,136,36,163,73,127,glyphs/yi-24.png,110.0,162.0,63.0,106.0
948,Ї,yi,yi,True,italic,False,59,139,35,163,80,128,glyphs/yi-25.png,108.0,161.0,60.0,116.0
949,Ї,yi,yi,True,italic,False,68,130,40,158,62,118,glyphs/yi-26.png,114.0,158.0,71.0,108.0
950,Ї,yi,yi,True,italic,False,59,140,40,159,81,119,glyphs/yi-27.png,112.0,158.0,59.0,114.0
951,Ї,yi,yi,True,italic,False,74,125,43,155,51,112,glyphs/yi-28.png,105.0,155.0,76.0,121.0
952,Ї,yi,yi,True,italic,False,67,132,45,154,65,109,glyphs/yi-29.png,108.0,153.0,69.0,128.0
953,Ї,yi,yi,True,italic,False,55,144,47,151,89,104,glyphs/yi-30.png,117.0,151.0,55.0,98.0
954,Ї,yi,yi,True,italic,False,62,137,39,159,75,120,glyphs/yi-31.png,117.0,157.0,68.0,121.0
955,Ї,yi,yi,True,italic,False,58,141,37,162,83,125,glyphs/yi-32.png,112.0,161.0,63.0,119.0
956,Ї,yi,yi,True,italic,False,53,146,37,161,93,124,glyphs/yi-33.png,110.0,159.0,56.0,103.0
957,Ї,yi,yi,True,italic,False,58,140,35,164,82,129,glyphs/yi-34.png,107.0,162.0,70.0,115.0
958,Ї,yi,yi,True,italic,False,71,127,49,150,56,101,glyphs/yi-35.png,109.0,148.0,76.0,112.0
959,Ї,yi,yi,True,italic,False,65,134,40,158,69,118,glyphs/yi-36.png,114.0,157.0,69.0,124.0
960,Ї,yi,yi,True,italic,False,54,144,41,158,90,117,glyphs/yi-37.png,110.0,157.0,58.0,116.0
961,Ї,yi,yi,True,italic,False,56,143,45,154,87,109,glyphs/yi-38.png,109.0,152.0,64.0,115.0
962,Ї,yi,yi,True,italic,False,65,133,49,150,68,101,glyphs/yi-39.png,104.0,149.0,66.0,110.0
963,Ї,yi,yi,True,italic,False,52,147,38,160,95,122,glyphs/yi-40.png,108.0,158.0,55.0,105.0
964,Й,y,j,True,italic,False,56,143,45,153,87,108,glyphs/j-21.png,103.0,152.0,69.0,130.0
965,Й,y,j,True,italic,False,51,148,56,142,97,86,glyphs/j-22.png,99.0,139.0,72.0,137.0
966,Й,y,j,True,italic,False,50,149,41,157,99,116,glyphs/j-23.png,111.0,156.0,73.0,131.0
967,Й,y,j,True,italic,False,59,140,42,157,81,115,glyphs/j-24.png,108.0,155.0,68.0,132.0
968,Й,y,j,True,italic,False,58,141,48,151,83,103,glyphs/j-25.png,109.0,150.0,63.0,134.0
969,Й,y,j,True,italic,False,65,134,52,146,69,94,glyphs/j-26.png,103.0,144.0,66.0,128.0
970,Й,y,j,True,italic,False,64,134,42,156,70,114,glyphs/j-27.png,110.0,155.0,63.0,127.0
971,Й,y,j,True,italic,False,73,126,46,152,53,106,glyphs/j-28.png,116.0,150.0,73.0,116.0
972,Й,y,j,True,italic,False,65,134,45,153,69,108,glyphs/j-29.png,104.0,153.0,63.0,121.0
973,Й,y,j,True,italic,False,53,145,55,144,92,89,glyphs/j-30.png,101.0,138.0,63.0,138.0
974,Й,y,j,True,italic,False,70,129,49,150,59,101,glyphs/j-31.png,102.0,148.0,73.0,122.0
975,Й,y,j,True,italic,False,73,125,51,148,52,97,glyphs/j-32.png,104.0,149.0,74.0,115.0
976,Й,y,j,True,italic,False,71,128,45,154,57,109,glyphs/j-33.png,104.0,151.0,70.0,121.0
977,Й,y,j,True,italic,False,54,145,53,145,91,92,glyphs/j-34.png,104.0,145.0,60.0,137.0
978,Й,y,j,True,italic,False,66,133,45,153,67,108,glyphs/j-35.png,107.0,151.0,61.0,125.0
979,Й,y,j,True,italic,False,65,133,44,154,68,110,glyphs/j-36.png,116.0,153.0,62.0,113.0
980,Й,y,j,True,italic,False,66,133,51,147,67,96,glyphs/j-37.png,104.0,142.0,64.0,127.0
981,Й,y,j,True,italic,False,63,136,43,155,73,112,glyphs/j-38.png,113.0,151.0,66.0,124.0
982,Й,y,j,True,italic,False,66,132,46,153,66,107,glyphs/j-39.png,107.0,147.0,63.0,124.0
983,К,k,k,True,italic,False,51,148,42,156,97,114,glyphs/k-21.png,101.0,150.0,62.0,129.0
984,К,k,k,True,italic,False,51,147,41,158,96,117,glyphs/k-22.png,94.0,154.0,61.0,120.0
985,К,k,k,True,italic,False,53,145,43,155,92,112,glyphs/k-23.png,98.0,152.0,61.0,123.0
986,К,k,k,True,italic,False,51,148,38,160,97,122,glyphs/k-24.png,102.0,158.0,51.0,119.0
987,К,k,k,True,italic,False,59,139,45,153,80,108,glyphs/k-25.png,100.0,153.0,66.0,120.0
988,К,k,k,True,italic,False,48,150,36,162,102,126,glyphs/k-26.png,104.0,161.0,54.0,134.0
989,К,k,k,True,italic,False,52,147,43,156,95,113,glyphs/k-27.png,101.0,154.0,54.0,129.0
990,К,k,k,True,italic,False,43,156,37,161,113,124,glyphs/k-28.png,102.0,156.0,53.0,144.0
991,К,k,k,True,italic,False,49,150,38,160,101,122,glyphs/k-29.png,99.0,157.0,60.0,130.0
992,К,k,k,True,italic,False,43,156,42,157,113,115,glyphs/k-30.png,99.0,157.0,48.0,146.0
993,К,k,k,True,italic,False,55,143,38,160,88,122,glyphs/k-31.png,106.0,156.0,57.0,131.0
994,К,k,k,True,italic,False,49,150,32,167,101,135,glyphs/k-32.png,107.0,164.0,49.0,124.0
995,К,k,k,True,italic,False,46,152,45,153,106,108,glyphs/k-33.png,102.0,151.0,48.0,138.0
996,К,k,k,True,italic,False,52,147,39,159,95,120,glyphs/k-34.png,109.0,154.0,57.0,140.0
997,К,k,k,True,italic,False,49,149,40,159,100,119,glyphs/k-35.png,112.0,157.0,58.0,133.0
998,К,k,k,True,italic,False,42,157,40,158,115,118,glyphs/k-36.png,120.0,154.0,44.0,132.0
999,К,k,k,True,italic,False,53,146,46,152,93,106,glyphs/k-37.png,107.0,151.0,57.0,126.0
1000,К,k,k,True,italic,False,51,147,42,156,96,114,glyphs/k-38.png,99.0,155.0,59.0,138.0
1001,К,k,k,True,italic,False,43,155,39,160,112,121,glyphs/k-39.png,103.0,158.0,48.0,122.0
1002,К,k,k,True,italic,False,23,175,0,198,152,198,glyphs/k-40.png,99.0,148.0,23.0,105.0
1003,Л,l,l,True,italic,False,57,142,38,161,85,123,glyphs/l-21.png,108.0,159.0,58.0,133.0
1004,Л,l,l,True,italic,False,50,148,41,158,98,117,glyphs/l-22.png,108.0,154.0,55.0,140.0
